group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
1-to-1,q1/c/1/msg/1mb,,,,1057496.0,ns,48
1-to-1,q1/c/1/msg/1mb,,,,1244789.0,ns,49
1-to-1,q1/c/1/msg/1mb,,,,1158676.0,ns,50
1-to-1,q1/c/1/msg/1mb,,,,912870.0,ns,51
1-to-1,q1/c/1/msg/1mb,,,,968473.0,ns,52
1-to-1,q1/c/1/msg/1mb,,,,1013442.0,ns,53
1-to-1,q1/c/1/msg/1mb,,,,906552.0,ns,54
1-to-1,q1/c/1/msg/1mb,,,,977730.0,ns,55
1-to-1,q1/c/1/msg/1mb,,,,1099314.0,ns,56
1-to-1,q1/c/1/msg/1mb,,,,1172504.0,ns,57
1-to-1,q1/c/1/msg/1mb,,,,1211288.0,ns,58
1-to-1,q1/c/1/msg/1mb,,,,1046359.0,ns,59
1-to-1,q1/c/1/msg/1mb,,,,1057021.0,ns,60
1-to-1,q1/c/1/msg/1mb,,,,1079241.0,ns,61
1-to-1,q1/c/1/msg/1mb,,,,1144786.0,ns,62
1-to-1,q1/c/1/msg/1mb,,,,995435.0,ns,63
1-to-1,q1/c/1/msg/1mb,,,,1112265.0,ns,64
1-to-1,q1/c/1/msg/1mb,,,,917828.0,ns,65
1-to-1,q1/c/1/msg/1mb,,,,1295936.0,ns,66
1-to-1,q1/c/1/msg/1mb,,,,1234313.0,ns,67
1-to-1,q1/c/1/msg/1mb,,,,1237375.0,ns,68
1-to-1,q1/c/1/msg/1mb,,,,1295613.0,ns,69
1-to-1,q1/c/1/msg/1mb,,,,1382478.0,ns,70
1-to-1,q1/c/1/msg/1mb,,,,1237307.0,ns,71
1-to-1,q1/c/1/msg/1mb,,,,1247732.0,ns,72
1-to-1,q1/c/1/msg/1mb,,,,1270200.0,ns,73
1-to-1,q1/c/1/msg/1mb,,,,1170534.0,ns,74
1-to-1,q1/c/1/msg/1mb,,,,1166945.0,ns,75
1-to-1,q1/c/1/msg/1mb,,,,1158261.0,ns,76
1-to-1,q1/c/1/msg/1mb,,,,1262015.0,ns,77
1-to-1,q1/c/1/msg/1mb,,,,1274323.0,ns,78
1-to-1,q1/c/1/msg/1mb,,,,1239572.0,ns,79
1-to-1,q1/c/1/msg/1mb,,,,1234590.0,ns,80
1-to-1,q1/c/1/msg/1mb,,,,1171980.0,ns,81
1-to-1,q1/c/1/msg/1mb,,,,1288700.0,ns,82
1-to-1,q1/c/1/msg/1mb,,,,1401957.0,ns,83
1-to-1,q1/c/1/msg/1mb,,,,1329621.0,ns,84
1-to-1,q1/c/1/msg/1mb,,,,1243774.0,ns,85
1-to-1,q1/c/1/msg/1mb,,,,1259481.0,ns,86
1-to-1,q1/c/1/msg/1mb,,,,1335420.0,ns,87
1-to-1,q1/c/1/msg/1mb,,,,1330336.0,ns,88
1-to-1,q1/c/1/msg/1mb,,,,1235813.0,ns,89
1-to-1,q1/c/1/msg/1mb,,,,1300084.0,ns,90
1-to-1,q1/c/1/msg/1mb,,,,1308990.0,ns,91
1-to-1,q1/c/1/msg/1mb,,,,1314980.0,ns,92
1-to-1,q1/c/1/msg/1mb,,,,1170818.0,ns,93
1-to-1,q1/c/1/msg/1mb,,,,1196593.0,ns,94
1-to-1,q1/c/1/msg/1mb,,,,1391736.0,ns,95
1-to-1,q1/c/1/msg/1mb,,,,1400441.0,ns,96
1-to-1,q1/c/1/msg/1mb,,,,1400702.0,ns,97
1-to-1,q1/c/1/msg/1mb,,,,1369645.0,ns,98
1-to-1,q1/c/1/msg/1mb,,,,1373997.0,ns,99
1-to-1,q1/c/1/msg/1mb,,,,1102263.0,ns,100
